,gamma-disparity,racePctWhite,racepctblack
149,0.000626258648376,-0.1,-0.3
150,0.002559414601,0.0,-0.3
151,0.0016282014008,0.1,-0.3
152,0.00105596733503,0.2,-0.3
153,8.99224960495e-05,0.3,-0.3
154,1.91929438208e-05,0.4,-0.3
155,5.50908572635e-05,0.5,-0.3
156,0.000306376251362,0.6,-0.3
157,0.000485865818576,0.7,-0.3
158,0.000629457472346,0.8,-0.3
159,0.000199748785691,0.9,-0.3
160,0.00105241308618,-1.0,-0.2
161,0.00155391759972,-0.9,-0.2
162,0.00212721794014,-0.8,-0.2
163,0.00273641619401,-0.7,-0.2
164,0.00298663531345,-0.6,-0.2
165,0.00359583356732,-0.5,-0.2
166,0.00603156030814,-0.4,-0.2
167,0.00789292043387,-0.3,-0.2
168,0.00835106311138,-0.2,-0.2
169,-0.00252316126267,-0.1,-0.2
170,0.002559414601,0.0,-0.2
171,0.000732886114047,0.1,-0.2
172,8.99224960495e-05,0.2,-0.2
173,0.000162784597591,0.3,-0.2
174,0.000306376251362,0.4,-0.2
175,0.000557661645461,0.5,-0.2
176,0.000199748785691,0.6,-0.2
177,0.000235646699134,0.7,-0.2
178,0.000271544612576,0.8,-0.2
179,-1.45724203084e-05,0.9,-0.2
180,0.000228893626308,-1.0,-0.1
181,0.00012119988598,-0.9,-0.1
182,0.000157097799422,-0.8,-0.1
183,1.35061456517e-05,-0.7,-0.1
184,1.35061456517e-05,-0.6,-0.1
185,0.00105241308618,-0.5,-0.1
186,0.00212721794014,-0.4,-0.1
187,0.00298663531345,-0.3,-0.1
188,0.00603156030814,-0.2,-0.1
189,0.00835106311138,-0.1,-0.1
190,0.002559414601,0.0,-0.1
191,8.99224960495e-05,0.1,-0.1
192,0.000306376251362,0.2,-0.1
193,0.000199748785691,0.3,-0.1
194,0.000271544612576,0.4,-0.1
195,-5.04703337511e-05,0.5,-0.1
196,2.13254931343e-05,0.6,-0.1
197,-8.63682471937e-05,0.7,-0.1
198,-5.04703337511e-05,0.8,-0.1
199,-5.04703337511e-05,0.9,-0.1
200,-0.000630523747003,-1.0,0.0
201,-0.000630523747003,-0.9,0.0
202,-0.000630523747003,-0.8,0.0
203,-0.000630523747003,-0.7,0.0
204,-0.000630523747003,-0.6,0.0
205,-0.000630523747003,-0.5,0.0
206,-0.000630523747003,-0.4,0.0
207,-0.000630523747003,-0.3,0.0
208,-0.000630523747003,-0.2,0.0
209,-0.000630523747003,-0.1,0.0
210,0.0,0.0,0.0
211,0.000630523747003,0.1,0.0
212,0.000630523747003,0.2,0.0
213,0.000630523747003,0.3,0.0
214,0.000630523747003,0.4,0.0
215,0.000630523747003,0.5,0.0
216,0.000630523747003,0.6,0.0
217,0.000630523747003,0.7,0.0
218,0.000630523747003,0.8,0.0
219,0.000630523747003,0.9,0.0
220,8.63682471937e-05,-1.0,0.1
221,5.04703337511e-05,-0.9,0.1
222,5.04703337511e-05,-0.8,0.1
223,8.63682471937e-05,-0.7,0.1
224,-2.13254931343e-05,-0.6,0.1
225,5.04703337511e-05,-0.5,0.1
226,-0.000271544612576,-0.4,0.1
227,-0.000199748785691,-0.3,0.1
228,-0.000306376251362,-0.2,0.1
229,-8.99224960494e-05,-0.1,0.1
230,-0.002559414601,0.0,0.1
231,-0.00835106311138,0.1,0.1
232,-0.00603156030814,0.2,0.1
233,-0.00298663531345,0.3,0.1
234,-0.00212721794014,0.4,0.1
235,-0.00105241308618,0.5,0.1
236,-1.35061456517e-05,0.6,0.1
237,-1.35061456517e-05,0.7,0.1
238,-0.000157097799422,0.8,0.1
239,-0.00012119988598,0.9,0.1
240,5.04703337511e-05,-1.0,0.2
241,1.45724203084e-05,-0.9,0.2
242,-0.000271544612576,-0.8,0.2
243,-0.000235646699134,-0.7,0.2
244,-0.000199748785691,-0.6,0.2
245,-0.000557661645461,-0.5,0.2
246,-0.000306376251362,-0.4,0.2
247,-0.000162784597591,-0.3,0.2
248,-8.99224960494e-05,-0.2,0.2
249,-0.000732886114047,-0.1,0.2
250,-0.002559414601,0.0,0.2
251,0.00252316126267,0.1,0.2
252,-0.00835106311138,0.2,0.2
253,-0.00789292043387,0.3,0.2
254,-0.00603156030814,0.4,0.2
255,-0.00359583356732,0.5,0.2
256,-0.00298663531345,0.6,0.2
257,-0.00273641619401,0.7,0.2
258,-0.00212721794014,0.8,0.2
259,-0.00155391759972,0.9,0.2
260,-0.000199748785691,-1.0,0.3
261,-0.000199748785691,-0.9,0.3
262,-0.000629457472346,-0.8,0.3
263,-0.000485865818575,-0.7,0.3
264,-0.000306376251362,-0.6,0.3
265,-5.50908572635e-05,-0.5,0.3
266,-1.91929438208e-05,-0.4,0.3
267,-8.99224960494e-05,-0.3,0.3
268,-0.00105596733503,-0.2,0.3
269,-0.0016282014008,-0.1,0.3
270,-0.002559414601,0.0,0.3
271,-0.000626258648376,0.1,0.3
272,0.00226547822063,0.2,0.3
273,-0.00835106311138,0.3,0.3
274,-0.00649610063358,0.4,0.3
275,-0.00782219088165,0.5,0.3
276,-0.00603156030814,0.6,0.3
277,-0.00452704676752,0.7,0.3
278,-0.0030225332269,0.8,0.3
279,-0.00298663531345,0.9,0.3
280,-0.000557661645461,-1.0,0.4
281,-0.000521763732018,-0.9,0.4
282,-0.000306376251362,-0.8,0.4
283,-9.09887707062e-05,-0.7,0.4
284,-0.000162784597591,-0.6,0.4
285,-9.09887707062e-05,-0.5,0.4
286,-8.99224960494e-05,-0.4,0.4
287,-0.0011995589888,-0.3,0.4
288,-0.000732886114047,-0.2,0.4
289,-0.0020938080009,-0.1,0.4
290,-0.002559414601,0.0,0.4
291,-0.000339075340835,0.1,0.4
292,0.00252316126267,0.2,0.4
293,-0.000405895219322,0.3,0.4
294,-0.00835106311138,0.4,0.4
295,-0.00642323853204,0.5,0.4
296,-0.00789292043387,0.6,0.4
297,-0.0062099836007,0.7,0.4
298,-0.00603156030814,0.8,0.4
299,-0.00549415788116,0.9,0.4
300,-0.000306376251362,-1.0,0.5
301,-0.000126886684149,-0.9,0.5
302,-9.09887707062e-05,-0.8,0.5
303,-1.91929438208e-05,-0.7,0.5
304,5.26028830645e-05,-0.6,0.5
305,-8.99224960494e-05,-0.5,0.5
306,-0.00123545690224,-0.4,0.5
307,-0.00102006942159,-0.3,0.5
308,-0.00144871183359,-0.2,0.5
309,-0.00195021634713,-0.1,0.5
310,-0.002559414601,0.0,0.5
311,-0.000696988200605,0.1,0.5
312,-1.81266691641e-05,0.2,0.5
313,0.00248406452526,0.3,0.5
314,-0.00511172070428,0.4,0.5
315,-0.00835106311138,0.5,0.5
316,-0.00563455071096,0.6,0.5
317,-0.00671148811424,0.7,0.5
318,-0.00878930199528,0.8,0.5
319,-0.0062099836007,0.9,0.5
320,-5.50908572635e-05,-1.0,0.6
321,-0.000162784597591,-0.9,0.6
322,-1.91929438208e-05,-0.8,0.6
323,-0.000377105803591,-0.7,0.6
324,-8.99224960494e-05,-0.6,0.6
325,-0.00123545690224,-0.5,0.6
326,-0.00105596733503,-0.4,0.6
327,-0.000732886114047,-0.3,0.6
328,-0.0016282014008,-0.2,0.6
329,-0.00191431843369,-0.1,0.6
330,-0.002559414601,0.0,0.6
331,-0.00155640557392,0.1,0.6
332,-0.000626258648376,0.2,0.6
333,0.00252316126267,0.3,0.6
334,0.00226547822063,0.4,0.6
335,-0.00712307013173,0.5,0.6
336,-0.00835106311138,0.6,0.6
337,-0.00617088686328,0.7,0.6
338,-0.00649610063358,0.8,0.6
339,-0.00789292043387,0.9,0.6
340,-1.91929438208e-05,-1.0,0.7
341,-9.09887707062e-05,-0.9,0.7
342,-0.000377105803591,-0.8,0.7
343,-8.99224960494e-05,-0.7,0.7
344,-0.00134315064257,-0.6,0.7
345,-0.00116366107536,-0.5,0.7
346,-0.000948273594703,-0.4,0.7
347,-0.000661090287162,-0.3,0.7
348,-0.0020938080009,-0.2,0.7
349,-0.00177072677991,-0.1,0.7
350,-0.002559414601,0.0,0.7
351,-0.00202201217401,0.1,0.7
352,1.88375189353e-05,0.2,0.7
353,0.000160296623393,0.3,0.7
354,0.00252102871335,0.4,0.7
355,0.00329905378787,0.5,0.7
356,-0.00712520268104,0.6,0.7
357,-0.00835106311138,0.7,0.7
358,-0.00606319312295,0.8,0.7
359,-0.00638840689325,0.9,0.7
360,-9.09887707062e-05,-1.0,0.8
361,-0.000341207890148,-0.9,0.8
362,-8.99224960494e-05,-0.8,0.8
363,-0.000913441955917,-0.7,0.8
364,-0.0011995589888,-0.6,0.8
365,-0.000948273594703,-0.5,0.8
366,-0.000732886114047,-0.4,0.8
367,-0.00159230348736,-0.3,0.8
368,-0.0020938080009,-0.2,0.8
369,-0.00173482886647,-0.1,0.8
370,-0.002559414601,0.0,0.8
371,-0.00202201217401,0.1,0.8
372,-0.000339075340835,0.2,0.8
373,0.000125464984607,0.3,0.8
374,0.00252316126267,0.4,0.8
375,0.00212508539083,0.5,0.8
376,-0.000405895219322,0.6,0.8
377,-0.00755704391701,0.7,0.8
378,-0.00835106311138,0.8,0.8
379,-0.00606319312295,0.9,0.8
380,-0.000305309976705,-1.0,0.9
381,-8.99224960494e-05,-0.9,0.9
382,-0.00094933986936,-0.8,0.9
383,-0.0011995589888,-0.7,0.9
384,-0.00105596733503,-0.6,0.9
385,-0.000876477767818,-0.5,0.9
386,-0.00112669688726,-0.4,0.9
387,-0.0016282014008,-0.3,0.9
388,-0.00198611426057,-0.2,0.9
389,-0.0018425226068,-0.1,0.9
390,-0.002559414601,0.0,0.9
391,-0.00195021634713,0.1,0.9
392,-0.000303177427392,0.2,0.9
393,-0.000626258648376,0.3,0.9
394,0.00062590322349,0.4,0.9
395,0.00277231410745,0.5,0.9
396,0.00226547822063,0.6,0.9
397,-0.00292088170962,0.7,0.9
398,-0.00780832931111,0.8,0.9
399,-0.00835106311138,0.9,0.9
